slot,player_id,player_name,recent_years,latest_game_year,recent_pa,recent_pitches,recent_games,recent_start_proxy_games,recent_games_80plus_pitches,latest_pa,latest_pitches,latest_start_proxy_games,current_2026_pa,current_2026_pitches,recent_starter_stabilizer_score,latest_starter_stabilizer_score,recent_bb_hbp_pct,latest_bb_hbp_pct,recent_k_pct,latest_k_pct,recent_hr_pct,latest_hr_pct,recent_woba_allowed,latest_woba_allowed,recent_xwoba_allowed_bbe,latest_xwoba_allowed_bbe,recent_whiff_per_swing,latest_whiff_per_swing,recent_chase_rate,latest_chase_rate,recent_zone_rate,latest_zone_rate,recent_first_pitch_nonball_rate,latest_first_pitch_nonball_rate,recent_three_ball_pitch_rate,latest_three_ball_pitch_rate,recent_hardhit_rate,latest_hardhit_rate,recent_barrel_rate,latest_barrel_rate,recent_early_1_3_woba_allowed,latest_early_1_3_woba_allowed,recent_risp_woba_allowed,latest_risp_woba_allowed,recent_third_time_woba_allowed,latest_third_time_woba_allowed,workload_process_score,damage_control_score,recency_sample_score,performance_fit_score,roster_evaluation_date,roster_team,roster_team_name,roster_player_name,primary_position,primary_position_type,primary_position_abbrev,status_code,status_description,roster_note,is_40man,is_active,is_full_roster,age,bat_side,pitch_hand,mlb_debut_date,birth_country,height,weight,in_current_mlb_org,dfa_or_designated_flag,injury_flag,restricted_or_development_flag,market_access_bucket,market_access_score,age_fit_score,role_gate_pass,role_fit_score,age_gate_pass,sample_gate_pass,availability_gate_pass,economic_proxy_gate_pass,first_pass_gate_pass,final_priority_score,gate_fail_reason,starter_stabilizer_input,zone_rate_input,bb_hbp_input,hr_input,woba_allowed_input,xwoba_allowed_input,first_pitch_nonball_input,three_ball_pitch_input,hardhit_input,barrel_input,early_woba_input,risp_woba_input,third_time_woba_input,recent_80_pitch_games_input,recent_start_games_input,traffic_command_score,load_bearing_score,damage_control_score_v2,availability_realism_score,sample_confidence_score,ssg_pitcher_fit_score,message_promoted_v0_2,research_tier,verification_need
regular_foreign_pitcher,681982,"Anderson, Grant",2025 | 2026,2026,408,1598,93,0,0,109,428,0,109,428,,,0.1004901960784313,0.091743119266055,0.2377450980392156,0.2110091743119266,0.0269607843137254,0.0275229357798165,0.3063216689469366,0.2768518518518518,0.3415125195756602,0.2933684210526315,0.2567492665573394,0.2075471698113207,0.2944334131058083,0.2877358490566037,0.496872518477796,0.4953271028037383,0.6289941902687001,0.6296296296296297,0.0938482428277645,0.1144859813084112,0.3794127004496916,0.3684210526315789,0.0555472563991508,0.0657894736842105,0.0,0.0,0.3185317731743861,0.2178571428571428,,,47.40667327386851,62.066209837434464,72.24975222993062,48.532586408756096,2026-06-12,MIL,Milwaukee Brewers,Grant Anderson,Pitcher,Pitcher,P,A,Active,,True,True,True,28.0,Right,Right,2023-05-30,USA,"6' 0""",213.0,True,False,False,False,mlb_active_low_access,10.0,100,False,35,True,True,False,False,False,27.692922524815856,"role,availability,economic_proxy",48.532586408756096,0.4953271028037383,0.091743119266055,0.0275229357798165,0.2768518518518518,0.2933684210526315,0.6296296296296297,0.1144859813084112,0.3684210526315789,0.0657894736842105,0.0,0.2178571428571428,,0,0,60.9309405534241,49.33102081268582,68.95395525029855,29.166666666666668,74.70267591674924,56.248096010933324,True,D_hold,"resolve gate fail: role,availability,economic_proxy"
regular_foreign_pitcher,622503,"Crismatt, Nabil",2025,2025,153,534,8,5,4,153,534,5,0,0,60.667636595919,60.667636595919,0.065359477124183,0.065359477124183,0.1633986928104575,0.1633986928104575,0.0392156862745098,0.0392156862745098,0.3718954248366013,0.3718954248366013,0.3697667728459081,0.3697667728459081,0.2261904761904761,0.2261904761904762,0.3308270676691729,0.3308270676691729,0.50187265917603,0.50187265917603,0.6405228758169934,0.6405228758169934,0.0805243445692883,0.0805243445692883,0.2966101694915254,0.2966101694915254,0.0508474576271186,0.0508474576271186,0.3910112359550561,0.3910112359550561,0.2571428571428571,0.2571428571428571,0.2113636363636364,0.2113636363636364,64.61843409316155,64.11470588831396,16.50148662041625,49.412879971900665,2026-06-12,TEX,Texas Rangers,Nabil Crismatt,Pitcher,Pitcher,P,ILF,Injured - Full Season,,False,False,True,31.0,Right,Right,2020-08-17,Colombia,"6' 1""",220.0,True,False,True,False,medical_red_flag,15.0,100,True,100,True,True,False,True,False,30.92708398454537,availability,60.667636595919,0.50187265917603,0.065359477124183,0.0392156862745098,0.3718954248366013,0.3697667728459081,0.6405228758169934,0.0805243445692883,0.2966101694915254,0.0508474576271186,0.3910112359550561,0.2571428571428571,0.2113636363636364,4,5,64.5049604682601,68.95193260654113,55.909497260168166,39.583333333333336,25.317145688800792,56.240585313027026,True,D_hold,resolve gate fail: availability; medical review required
regular_foreign_pitcher,679775,"Backhus, Kyle",2025 | 2026,2026,156,591,42,1,0,41,161,1,41,161,,,0.0769230769230768,0.024390243902439,0.2051282051282051,0.2439024390243902,0.032051282051282,0.048780487804878,0.3648231456043956,0.32,0.3631682806037181,0.3540344827586206,0.1823501923438471,0.1527777777777778,0.2771991496524603,0.3157894736842105,0.5570626710667156,0.5279503105590062,0.6282051282051282,0.6585365853658537,0.0644085860213261,0.0559006211180124,0.3422748053740484,0.3103448275862069,0.0540855275926764,0.0689655172413793,0.4499999999999999,0.45,0.3124098557692307,0.15,,,47.1589032044929,60.4739957965225,51.93260654112984,44.5330674238601,2026-06-12,PHI,Philadelphia Phillies,Kyle Backhus,Pitcher,Pitcher,P,D15,Injured 15-Day,Left elbow inflammation.,True,False,True,28.0,Left,Left,2025-06-08,USA,"6' 4""",185.0,True,False,True,False,medical_red_flag,15.0,100,False,35,True,True,False,False,False,21.74318708312306,"role,availability,economic_proxy",44.5330674238601,0.5279503105590062,0.024390243902439,0.048780487804878,0.32,0.3540344827586206,0.6585365853658537,0.0559006211180124,0.3103448275862069,0.0689655172413793,0.45,0.15,,0,1,77.67605254144196,49.68037661050545,53.69836591288024,31.416666666666668,50.63924677898911,56.239007775533906,True,D_hold,"resolve gate fail: role,availability,economic_proxy; medical review required"
regular_foreign_pitcher,605288,"Houser, Adrian",2025 | 2026,2026,814,2976,34,34,27,296,1084,13,296,1084,61.82738314677541,49.40555573654085,0.0909090909090909,0.0945945945945946,0.1695331695331695,0.1554054054054054,0.0257985257985257,0.0371621621621621,0.3468312695056881,0.3857142857142857,0.3587675951220352,0.3898136363636363,0.1717488419808186,0.175983436853002,0.2753020400079223,0.25,0.5006957382662429,0.4760147601476014,0.6255075525708923,0.6486486486486487,0.0799577734389682,0.0959409594095941,0.4644339710302771,0.4414414414414414,0.074654409746758,0.0990990990990991,0.3285998467459489,0.3527108433734939,0.3115968433765043,0.3608108108108108,0.434531319226144,0.5258064516129033,91.69144367360424,49.99025133714768,92.66600594648166,62.46052028269204,2026-06-12,SF,San Francisco Giants,Adrian Houser,Pitcher,Pitcher,P,A,Active,,True,True,True,33.0,Right,Right,2015-09-26,USA,"6' 4""",227.0,True,False,False,False,mlb_active_low_access,10.0,100,True,100,True,True,False,False,False,41.853286155480625,"availability,economic_proxy",49.40555573654085,0.4760147601476014,0.0945945945945946,0.0371621621621621,0.3857142857142857,0.3898136363636363,0.6486486486486487,0.0959409594095941,0.4414414414414414,0.0990990990990991,0.3527108433734939,0.3608108108108108,0.5258064516129033,27,34,44.247680892418146,86.45193260654113,38.73906811884271,29.166666666666668,92.2794846382557,56.23804950695484,True,D_hold,"resolve gate fail: availability,economic_proxy"
regular_foreign_pitcher,594902,"Lively, Ben",2025,2025,178,720,9,9,6,178,720,9,0,0,60.82134453179,60.82134453179,0.0842696629213483,0.0842696629213483,0.1629213483146067,0.1629213483146067,0.0337078651685393,0.0337078651685393,0.3039325842696629,0.3039325842696629,0.3630988298014532,0.3630988298014532,0.1297935103244837,0.1297935103244837,0.2426035502958579,0.2426035502958579,0.5291666666666667,0.5291666666666667,0.6089385474860335,0.6089385474860335,0.0861111111111111,0.0861111111111111,0.4477611940298507,0.4477611940298507,0.1044776119402985,0.1044776119402985,0.3386363636363636,0.3386363636363636,0.2528571428571428,0.2528571428571428,0.1934782608695652,0.1934782608695652,69.27651139742319,59.23559133443183,16.50148662041625,49.39604764346328,2026-06-12,CLE,Cleveland Guardians,Ben Lively,Pitcher,Pitcher,P,D60,Injured 60-Day,,False,False,True,34.0,Right,Right,2017-06-03,USA,"6' 4""",235.0,True,False,True,False,medical_red_flag,15.0,70,True,100,True,True,False,True,False,27.91782620390481,availability,60.82134453179,0.5291666666666667,0.0842696629213483,0.0337078651685393,0.3039325842696629,0.3630988298014532,0.6089385474860335,0.0861111111111111,0.4477611940298507,0.1044776119402985,0.3386363636363636,0.2528571428571428,0.1934782608695652,6,9,69.43618679329795,71.67740336967294,48.098170293874325,33.583333333333336,27.220019821605547,56.12934292134304,True,D_hold,resolve gate fail: availability; medical review required
regular_foreign_pitcher,623465,"Phillips, Evan",2025,2025,22,92,7,0,0,22,92,0,0,0,,,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2272727272727271,0.2272727272727272,0.2678571428571428,0.2678571428571428,0.2558139534883721,0.2558139534883721,0.2325581395348837,0.2325581395348837,0.532608695652174,0.532608695652174,0.4090909090909091,0.4090909090909091,0.0869565217391304,0.0869565217391304,0.2857142857142857,0.2857142857142857,0.0,0.0,,,0.0777777777777777,0.0777777777777777,,,26.577469441691445,88.71682465175385,16.50148662041625,41.18167913455114,2026-06-12,LAD,Los Angeles Dodgers,Evan Phillips,Pitcher,Pitcher,P,D60,Injured 60-Day,Right forearm discomfort.,True,False,True,31.0,Right,Right,2018-07-03,USA,"6' 2""",215.0,True,False,True,False,medical_red_flag,15.0,100,False,35,True,False,False,False,False,19.89992352400313,"sample,role,availability,economic_proxy",41.18167913455114,0.532608695652174,0.0909090909090909,0.0,0.2272727272727272,0.2678571428571428,0.4090909090909091,0.0869565217391304,0.2857142857142857,0.0,,0.0777777777777777,,0,0,80.32339212932281,32.75024777006937,86.93242717384035,31.416666666666668,16.93260654112983,56.076825670195234,True,D_hold,"resolve gate fail: sample,role,availability,economic_proxy; medical review required"
regular_foreign_pitcher,663623,"Irvin, Jake",2025 | 2026,2026,1015,3896,44,44,36,228,949,11,228,949,49.33277290199097,47.20891288456958,0.0945812807881772,0.1228070175438596,0.1793103448275861,0.2543859649122807,0.0443349753694581,0.0307017543859649,0.3632649291243591,0.3355263157894737,0.4021902516780082,0.4213028169014085,0.1799043804663768,0.2293577981651376,0.2625719783934793,0.25,0.5388734851755218,0.5026343519494204,0.6407404165937336,0.6140350877192983,0.0812118701156959,0.0979978925184404,0.4695526373525401,0.4577464788732394,0.11988433396277,0.1197183098591549,0.3736132561132561,0.3179054054054054,0.4593613533407154,0.4567796610169491,0.3169083538587848,0.3015625,97.53881731086884,29.749250609544767,89.49454905847374,55.34202883791036,2026-06-12,WSH,Washington Nationals,Jake Irvin,Pitcher,Pitcher,P,D15,Injured 15-Day,Right shoulder strain.,True,False,True,29.0,Right,Right,2023-05-03,USA,"6' 6""",234.0,True,False,True,False,medical_red_flag,15.0,100,True,100,True,True,False,False,False,34.1881158608507,"availability,economic_proxy",47.20891288456958,0.5026343519494204,0.1228070175438596,0.0307017543859649,0.3355263157894737,0.4213028169014085,0.6140350877192983,0.0979978925184404,0.4577464788732394,0.1197183098591549,0.3179054054054054,0.4567796610169491,0.3015625,36,44,42.88354300052087,88.33250743310208,35.90180376521742,31.416666666666668,91.93260654112983,56.03431116558825,True,D_hold,"resolve gate fail: availability,economic_proxy; medical review required"
regular_foreign_pitcher,691725,"Painter, Andrew",2026,2026,261,1007,12,11,10,261,1007,11,261,1007,54.49333220071049,54.49333220071049,0.0842911877394636,0.0842911877394636,0.1800766283524904,0.1800766283524904,0.0421455938697318,0.0421455938697318,0.3762548262548262,0.3762548262548262,0.3844736842105263,0.3844736842105263,0.1979591836734693,0.1979591836734693,0.3276190476190476,0.3276190476190476,0.4786494538232373,0.4786494538232373,0.6015325670498084,0.6015325670498084,0.0913604766633565,0.0913604766633565,0.3489583333333333,0.3489583333333333,0.0885416666666666,0.0885416666666666,0.4009677419354838,0.4009677419354838,0.3132075471698113,0.3132075471698113,0.3455555555555555,0.3455555555555555,74.69441691443673,53.60203972022756,91.03072348860258,57.07628764491902,2026-06-12,PHI,Philadelphia Phillies,Andrew Painter,Pitcher,Pitcher,P,A,Active,,True,True,True,23.0,Right,Right,2026-03-31,USA,"6' 7""",215.0,True,False,False,False,mlb_active_low_access,10.0,35,True,100,False,True,False,False,False,32.39195820470546,"availability,economic_proxy,age",54.49333220071049,0.4786494538232373,0.0842911877394636,0.0421455938697318,0.3762548262548262,0.3844736842105263,0.6015325670498084,0.0913604766633565,0.3489583333333333,0.0885416666666666,0.4009677419354838,0.3132075471698113,0.3455555555555555,10,11,54.9864633432036,79.78196233894944,44.5157971624833,16.166666666666668,82.46778989098117,56.01636800929322,True,D_hold,"resolve gate fail: availability,economic_proxy,age"
regular_foreign_pitcher,663903,"Singer, Brady",2025 | 2026,2026,974,3853,44,44,33,258,1003,12,258,1003,57.28658400709536,44.314907132030186,0.0985626283367556,0.0852713178294573,0.2104722792607803,0.1627906976744186,0.0369609856262833,0.065891472868217,0.3492232346766273,0.429,0.3865841299338929,0.4310752688172043,0.2150684537184389,0.2081447963800905,0.2598457602331919,0.2692307692307692,0.4867001761386111,0.4556331006979063,0.5877486462702068,0.5328185328185329,0.0905920115657206,0.0927218344965104,0.4195155844368203,0.4516129032258064,0.1033841687076292,0.1290322580645161,0.3750238812374898,0.4380239520958084,0.3224352942912858,0.3367924528301887,0.2761302001610423,0.3309523809523809,96.94416914436736,46.255824370035725,90.8820614469772,61.48190206124677,2026-06-12,CIN,Cincinnati Reds,Brady Singer,Pitcher,Pitcher,P,A,Active,,True,True,True,29.0,Right,Right,2020-07-25,USA,"6' 5""",215.0,True,False,False,False,mlb_active_low_access,10.0,100,True,100,True,True,False,False,False,41.315046133685726,"availability,economic_proxy",44.314907132030186,0.4556331006979063,0.0852713178294573,0.065891472868217,0.429,0.4310752688172043,0.5328185328185329,0.0927218344965104,0.4516129032258064,0.1290322580645161,0.4380239520958084,0.3367924528301887,0.3309523809523809,33,44,51.924086088191956,86.29088206144698,25.742180539638056,29.166666666666668,92.84440039643212,55.95782248939015,True,D_hold,"resolve gate fail: availability,economic_proxy"
regular_foreign_pitcher,571927,"Matz, Steven",2025 | 2026,2026,510,1981,64,12,5,201,821,10,201,821,49.02892110523475,49.02892110523475,0.0647058823529411,0.099502487562189,0.188235294117647,0.1840796019900497,0.0333333333333332,0.044776119402985,0.3197282365715015,0.3412935323383084,0.3700230789420897,0.4216875,0.1781279557462094,0.1984732824427481,0.2899979257132175,0.2773722627737226,0.5399780298107736,0.4993909866017052,0.6326521517697988,0.6019900497512438,0.0717320131042882,0.0852618757612667,0.3969916638971973,0.3819444444444444,0.0905111055721723,0.1319444444444444,0.3234164563430005,0.3912213740458015,0.3281156709259046,0.3797619047619047,0.2229166666666666,0.2229166666666666,80.93822266270234,60.995559392867065,87.41328047571854,58.667335849665854,2026-06-12,TB,Tampa Bay Rays,Steven Matz,Pitcher,Pitcher,P,A,Active,,True,True,True,35.0,Right,Left,2015-06-28,USA,"6' 2""",205.0,True,False,False,False,mlb_active_low_access,10.0,70,True,100,True,True,False,False,False,36.76703471731622,"availability,economic_proxy",49.02892110523475,0.4993909866017052,0.099502487562189,0.044776119402985,0.3412935323383084,0.4216875,0.6019900497512438,0.0852618757612667,0.3819444444444444,0.1319444444444444,0.3912213740458015,0.3797619047619047,0.2229166666666666,5,12,53.52343023220463,77.63875123885035,41.34634848689205,23.166666666666668,86.84836471754211,55.8958230485066,True,D_hold,"resolve gate fail: availability,economic_proxy"
regular_foreign_pitcher,805123,"Blubaugh, AJ",2025 | 2026,2026,307,1247,38,3,1,182,739,0,182,739,,,0.1205211726384364,0.1373626373626373,0.2345276872964169,0.2032967032967033,0.0358306188925081,0.0274725274725274,0.2822641063360303,0.2975,0.3395662851093544,0.3376864406779661,0.2703101660252834,0.263768115942029,0.2841957264438035,0.270935960591133,0.4675132686360898,0.4506089309878214,0.6013186928653989,0.5989010989010989,0.1050495714224382,0.1001353179972936,0.3837352530588783,0.3529411764705882,0.0921209466907876,0.0840336134453781,0.484913248687097,0.6,0.2486990072902124,0.2854166666666666,0.0,,69.60687148992402,60.68885146159007,86.7195242814668,57.88516169741583,2026-06-12,HOU,Houston Astros,AJ Blubaugh,Pitcher,Pitcher,P,A,Active,,True,True,True,25.0,Right,Right,2025-04-30,USA,"6' 2""",190.0,True,False,False,False,mlb_active_low_access,10.0,100,True,100,True,True,False,False,False,39.33683893357871,"availability,economic_proxy",57.88516169741583,0.4506089309878214,0.1373626373626373,0.0274725274725274,0.2975,0.3376864406779661,0.5989010989010989,0.1001353179972936,0.3529411764705882,0.0840336134453781,0.6,0.2854166666666666,0.0,1,3,44.931380357964414,74.86868186323092,55.6694602665246,29.166666666666668,81.75421209117938,55.88089783561992,True,D_hold,"resolve gate fail: availability,economic_proxy"
regular_foreign_pitcher,667463,"King, John",2025 | 2026,2026,323,1150,80,1,0,101,368,1,101,368,,,0.0804953560371516,0.1188118811881188,0.1486068111455108,0.198019801980198,0.0340557275541795,0.0297029702970297,0.3276931269120322,0.2095959595959595,0.341766784449793,0.2960588235294117,0.178373081411112,0.1835443037974683,0.3039857568976608,0.3144329896907216,0.4881040516893256,0.4619565217391304,0.6265115439614599,0.6039603960396039,0.0703156548660653,0.0815217391304347,0.3994479410067013,0.3088235294117647,0.0579399572181288,0.0735294117647058,0.4978672170622635,0.3222222222222222,0.2906941951617889,0.1477272727272727,,,53.58440700363396,59.44398167008175,67.54212091179386,48.93314970987088,2026-06-12,MIA,Miami Marlins,John King,Pitcher,Pitcher,P,A,Active,,True,True,True,31.0,Left,Left,2020-09-04,USA,"6' 2""",215.0,True,False,False,False,mlb_active_low_access,10.0,100,False,35,True,True,False,False,False,27.91323234042899,"role,availability,economic_proxy",48.93314970987088,0.4619565217391304,0.1188118811881188,0.0297029702970297,0.2095959595959595,0.2960588235294117,0.6039603960396039,0.0815217391304347,0.3088235294117647,0.0735294117647058,0.3222222222222222,0.1477272727272727,,0,1,58.29110196371713,55.72101090188306,66.58899090340296,29.166666666666668,67.34886025768088,55.845267521034586,True,D_hold,"resolve gate fail: role,availability,economic_proxy"
regular_foreign_pitcher,691951,"Aldegheri, Sam",2025 | 2026,2026,124,503,8,3,3,51,199,1,51,199,,,0.1532258064516129,0.0980392156862745,0.1612903225806451,0.1568627450980392,0.032258064516129,0.0196078431372549,0.3919354838709677,0.2980392156862745,0.3798932957948557,0.3295526315789474,0.2054662298387096,0.22,0.2869892992320992,0.3211009174311927,0.4416346375340198,0.4522613065326633,0.5438895781637717,0.5576923076923077,0.1048509738847036,0.0854271356783919,0.3411163891196763,0.3421052631578947,0.0950989777119531,0.0789473684210526,0.3329367079493087,0.2928571428571428,0.341782536151279,0.2411764705882352,0.6592069892473119,0.4875,62.636273538156594,43.09482550704194,55.599603567889,44.51030027638101,2026-06-12,LAA,Los Angeles Angels,Sam Aldegheri,Pitcher,Pitcher,P,A,Active,,True,True,True,24.0,Left,Left,2024-08-30,Italy,"6' 1""",210.0,True,False,False,False,mlb_active_low_access,10.0,100,True,100,True,False,False,False,False,31.980665152009557,"sample,availability,economic_proxy",44.51030027638101,0.4522613065326633,0.0980392156862745,0.0196078431372549,0.2980392156862745,0.3295526315789474,0.5576923076923077,0.0854271356783919,0.3421052631578947,0.0789473684210526,0.2928571428571428,0.2411764705882352,0.4875,3,3,59.73967016686227,64.05104063429138,60.913768807583814,29.166666666666668,52.34390485629336,55.72680545577762,True,D_hold,"resolve gate fail: sample,availability,economic_proxy"
regular_foreign_pitcher,666808,"Doval, Camilo",2025 | 2026,2026,381,1510,98,0,0,103,397,0,103,397,,,0.1102362204724409,0.0388349514563106,0.2440944881889764,0.203883495145631,0.0209973753280839,0.0388349514563106,0.3048527901403629,0.3194174757281553,0.3298836365867851,0.3126153846153846,0.2585653804768656,0.2222222222222222,0.2965444770882622,0.3073170731707317,0.4847567144739482,0.4836272040302267,0.5616797900262467,0.5728155339805825,0.0780689448655664,0.070528967254408,0.4270427734994663,0.4871794871794871,0.0538298097353215,0.0384615384615384,,,0.331333403726833,0.2638888888888889,,,46.299966963990755,55.673944722446855,68.97918731417245,45.48783511450795,2026-06-12,NYY,New York Yankees,Camilo Doval,Pitcher,Pitcher,P,A,Active,,True,True,True,28.0,Right,Right,2021-04-18,Dominican Republic,"6' 2""",205.0,True,False,False,False,mlb_active_low_access,10.0,100,False,35,True,True,False,False,False,26.018309312979376,"role,availability,economic_proxy",45.48783511450795,0.4836272040302267,0.0388349514563106,0.0388349514563106,0.3194174757281553,0.3126153846153846,0.5728155339805825,0.070528967254408,0.4871794871794871,0.0384615384615384,,0.2638888888888889,,0,0,72.91386924631284,46.8384539147671,52.80054762758893,29.166666666666668,71.41724479682854,55.66060825778627,True,D_hold,"resolve gate fail: role,availability,economic_proxy"
regular_foreign_pitcher,664199,"Clarke, Taylor",2025 | 2026,2026,312,1261,81,0,0,106,396,0,106,396,,,0.0544871794871794,0.0660377358490566,0.1858974358974358,0.1320754716981132,0.0288461538461537,0.0094339622641509,0.2567060993649876,0.2379807692307692,0.3405711229094215,0.3054642857142857,0.2088559085841694,0.1902173913043478,0.2852959617885668,0.2766990291262136,0.4931395996424898,0.4696969696969697,0.6368343195266273,0.6037735849056604,0.0814592119505413,0.0757575757575757,0.375020227143328,0.3058823529411765,0.0764526085523358,0.0705882352941176,,,0.4286505526637105,0.3894736842105263,,,44.08655434423522,64.72427092770383,68.83052527254708,47.742029302737535,2026-06-12,AZ,Arizona Diamondbacks,Taylor Clarke,Pitcher,Pitcher,P,A,Active,,True,True,True,33.0,Right,Right,2019-04-20,USA,"6' 3""",210.0,True,False,False,False,mlb_active_low_access,10.0,100,False,35,True,True,False,False,False,27.258116116505647,"role,availability,economic_proxy",47.742029302737535,0.4696969696969697,0.0660377358490566,0.0094339622641509,0.2379807692307692,0.3054642857142857,0.6037735849056604,0.0757575757575757,0.3058823529411765,0.0705882352941176,,0.3894736842105263,,0,0,60.00352857006775,47.44796828543113,72.38523026909147,29.166666666666668,69.3211100099108,55.647207697187476,True,D_hold,"resolve gate fail: role,availability,economic_proxy"
regular_foreign_pitcher,506433,"Darvish, Yu",2025,2025,296,1160,15,15,6,296,1160,15,0,0,60.6496262745952,60.6496262745952,0.0844594594594594,0.0844594594594594,0.2297297297297297,0.2297297297297297,0.0472972972972973,0.0472972972972973,0.3355442176870749,0.3355442176870749,0.347070185286271,0.347070185286271,0.2095588235294117,0.2095588235294117,0.2546816479400749,0.2546816479400749,0.5379310344827586,0.5379310344827586,0.6421404682274248,0.6421404682274248,0.0801724137931034,0.0801724137931034,0.3300492610837438,0.3300492610837438,0.0886699507389162,0.0886699507389162,0.3646276595744681,0.3646276595744681,0.3508196721311475,0.3508196721311475,0.3883333333333333,0.3883333333333333,75.999339279815,54.682013210350206,16.50148662041625,49.89543051874213,2026-06-12,SD,San Diego Padres,Yu Darvish,Pitcher,Pitcher,P,RST,Restricted List,,False,False,True,39.0,Right,Right,2012-04-09,Japan,"6' 5""",220.0,True,False,False,True,non40man_org_candidate,30.0,35,True,100,False,True,False,True,False,48.442486785308176,"availability,age",60.6496262745952,0.5379310344827586,0.0844594594594594,0.0472972972972973,0.3355442176870749,0.347070185286271,0.6421404682274248,0.0801724137931034,0.3300492610837438,0.0886699507389162,0.3646276595744681,0.3508196721311475,0.3883333333333333,6,15,60.67499660519537,74.40039643211101,49.86622357198777,38.0,31.70961347869177,55.64680415185309,True,D_hold,"resolve gate fail: availability,age; verify 40-man option/access cost"
regular_foreign_pitcher,663558,"Morán, Jovani",2025 | 2026,2026,154,604,23,3,0,134,524,3,134,524,,,0.1233766233766233,0.1194029850746268,0.2792207792207792,0.2835820895522388,0.0324675324675323,0.0373134328358208,0.2893250688705234,0.278030303030303,0.3220593059211822,0.3189620253164557,0.3079545454545453,0.3041666666666666,0.2890482279868469,0.2867647058823529,0.465351442450679,0.4713740458015267,0.5584415584415584,0.5671641791044776,0.084427976603549,0.0839694656488549,0.3076332949750671,0.3037974683544304,0.0771001150747985,0.0886075949367088,0.4760869565217391,0.4760869565217391,0.2741735537190082,0.2613636363636363,,,50.26428807400066,65.11227176272443,80.9217046580773,51.94580405525458,2026-06-12,BOS,Boston Red Sox,Jovani Morán,Pitcher,Pitcher,P,D15,Injured 15-Day,Left elbow inflammation,True,False,True,29.0,Left,Left,2021-09-12,Puerto Rico,"6' 1""",167.0,True,False,True,False,medical_red_flag,15.0,100,True,100,True,True,False,False,False,32.32019223039002,"availability,economic_proxy",51.94580405525458,0.4713740458015267,0.1194029850746268,0.0373134328358208,0.278030303030303,0.3189620253164557,0.5671641791044776,0.0839694656488549,0.3037974683544304,0.0886075949367088,0.4760869565217391,0.2613636363636363,,0,3,58.13495108441208,59.075817641228944,58.11190645970335,31.416666666666668,71.02081268582755,55.646402296154285,True,D_hold,"resolve gate fail: availability,economic_proxy; medical review required"
regular_foreign_pitcher,702303,"Martin, Riley",2026,2026,32,118,8,1,0,32,118,1,32,118,,,0.09375,0.09375,0.3125,0.3125,0.03125,0.03125,0.2548387096774193,0.2548387096774193,0.315,0.315,0.1864406779661017,0.1864406779661017,0.2045454545454545,0.2045454545454545,0.6271186440677966,0.6271186440677966,0.7741935483870968,0.7741935483870968,0.0677966101694915,0.0677966101694915,0.4210526315789473,0.4210526315789473,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.0,,,38.09051866534523,67.57942322775997,49.00891972249752,43.39146725145133,2026-06-12,CHC,Chicago Cubs,Riley Martin,Pitcher,Pitcher,P,D15,Injured 15-Day,Left elbow inflammation.,True,False,True,28.0,Left,Left,2026-04-06,USA,"6' 1""",215.0,True,False,True,False,medical_red_flag,15.0,100,False,35,True,False,False,False,False,21.11530698829823,"sample,role,availability,economic_proxy",43.39146725145133,0.6271186440677966,0.09375,0.03125,0.2548387096774193,0.315,0.7741935483870968,0.0677966101694915,0.4210526315789473,0.0526315789473684,0.0,0.0,,0,1,72.70976345812026,45.8994053518335,67.91699596160639,31.416666666666668,40.43111992071357,55.626791559787094,True,D_hold,"resolve gate fail: sample,role,availability,economic_proxy; medical review required"
regular_foreign_pitcher,680702,"Gerber, Joey",2025 | 2026,2026,36,142,5,0,0,21,78,0,21,78,,,0.0277777777777777,0.0476190476190476,0.2777777777777778,0.2857142857142857,0.0277777777777777,0.0,0.2867063492063492,0.2976190476190476,0.336125,0.4035,0.1137152777777777,0.0833333333333333,0.2546296296296296,0.2777777777777778,0.5549879807692307,0.5384615384615384,0.6388888888888888,0.6190476190476191,0.0689770299145298,0.0512820512820512,0.4166666666666667,0.5,0.0416666666666666,0.0714285714285714,0.36,,0.1458333333333333,0.25,,,28.410967955071023,74.05434930208898,45.094152626362735,41.67079785678046,2026-06-12,NYM,New York Mets,Joey Gerber,Pitcher,Pitcher,P,RM,Reassigned to Minors,,True,False,True,29.0,Right,Right,2020-08-04,USA,"6' 4""",212.0,True,False,False,False,40man_not_active_medium_low_access,35.0,100,False,35,True,False,False,False,False,45.168938821229254,"sample,role,availability,economic_proxy",41.67079785678046,0.5384615384615384,0.0476190476190476,0.0,0.2976190476190476,0.4035,0.6190476190476191,0.0512820512820512,0.5,0.0714285714285714,0.36,0.25,,0,0,79.44621717426597,36.407333994053516,60.22318814442946,45.083333333333336,38.597621407333996,55.60259842041247,True,D_hold,"resolve gate fail: sample,role,availability,economic_proxy; verify 40-man option/access cost"
